,id,tweet_text,tweet_date,query_used,filtered_words,join_words,sentiment
1871,1052957913504014339,"Com os vereadores de Baependi, Ricardo Maciel, Rivael Trindade e Fabinho da Ambulância. Obrigado pela visita e continuem contando com a nossa parceria em prol da população. #SuldeMinas #Baependi #Trabalho #Compromisso https://t.co/uu3YetHjvh",Thu Oct 18 16:21:44 +0000 2018,#trabalho,"['vereador', 'baependi', 'ricardo', 'maciel', 'rivael', 'trindad', 'fabinho', 'ambulancia', 'obrigado', 'visita', 'continuem', 'contando', 'parceria', 'prol', 'populacao', 'suldemina', 'baependi', 'trabalho', 'compromisso']",vereador baependi ricardo maciel rivael trindad fabinho ambulancia obrigado visita continuem contando parceria prol populacao suldemina baependi trabalho compromisso,2
1872,1037459430005190656,#Vaga para Desenvolvedor(a) Web detalhes e envio de cv em: https://t.co/Yp257QeQyi #oportunidade #emprego,Wed Sep 05 21:56:17 +0000 2018,#oportunidade,"['vaga', 'desenvolvedor', 'web', 'detalh', 'envio', 'cv', 'oportunidad', 'emprego']",vaga desenvolvedor web detalh envio cv oportunidad emprego,2
1873,1046230136394305536,"NatGeo: Mick Dodge condicionou seu corpo a viver com pouca comida. Condicionou. Cacete, ele passa fome, só isso, que diabos seria ""condicionar"" o corpo a passar fome? :-(",Sun Sep 30 02:47:57 +0000 2018,:(,"['natgeo', 'mick', 'dodg', 'condicion', 'corpo', 'viver', 'pouca', 'comida', 'condicion', 'cacet', 'passa', 'fome', 'so', 'diabo', 'condicionar', 'corpo', 'passar', 'fome']",natgeo mick dodg condicion corpo viver pouca comida condicion cacet passa fome so diabo condicionar corpo passar fome,1
1874,1050725602565808129,"Você conhece Battleblock Theater? O jogo indie tem multiplayer, é extremamente divertido e costuma ficar em promoção na Steam. Ah, e ele também está no Xbox Game Pass! Confira nosso gameplay :) https://t.co/PNEqUG1DY6 https://t.co/iwjPMA1tP7",Fri Oct 12 12:31:19 +0000 2018,:),"['voce', 'conhec', 'battleblock', 'theater', 'jogo', 'indi', 'multiplay', 'extremament', 'divertido', 'costuma', 'ficar', 'promocao', 'steam', 'ah', 'tambem', 'xbox', 'game', 'pa', 'confira', 'gameplay']",voce conhec battleblock theater jogo indi multiplay extremament divertido costuma ficar promocao steam ah tambem xbox game pa confira gameplay,1
1875,1045354215667892224,"De relaxare, seara :) https://t.co/RToeuLfQAt",Thu Sep 27 16:47:21 +0000 2018,:),"['relaxar', 'seara']",relaxar seara,1
1876,1050745243564412929,mais um ano de vida :D,Fri Oct 12 13:49:22 +0000 2018,:),"['ano', 'vida', 'd']",ano vida d,1
1877,1038601140173193217,Ensino a distância personaliza aprendizado e poupa tempo para convívio https://t.co/1Gsn1bBmcs,Sun Sep 09 01:33:02 +0000 2018,folha,"['ensino', 'distancia', 'personaliza', 'aprendizado', 'poupa', 'tempo', 'convivio']",ensino distancia personaliza aprendizado poupa tempo convivio,2
1878,1049278309429927937,@psicBianca ah tudo bem então :(,Mon Oct 08 12:40:18 +0000 2018,:(,"['psicbianca', 'ah', 'tudo', 'bem', 'entao']",psicbianca ah tudo bem entao,1
1879,1049187645069377536,Falsa alarma :(,Mon Oct 08 06:40:02 +0000 2018,:(,"['falsa', 'alarma']",falsa alarma,2
1880,1039134379459661825,"Com “Bolsoneco”, manifestantes vão às ruas em defesa de Bolsonaro https://t.co/dsQd04bIpy",Mon Sep 10 12:51:56 +0000 2018,exame,"['bolsoneco', 'manifestant', 'vao', 'rua', 'defesa', 'bolsonaro']",bolsoneco manifestant vao rua defesa bolsonaro,2
1881,1046947253791936513,@hosoeker e nem chocamos.. precisamos de um date mesmo :(,Tue Oct 02 02:17:31 +0000 2018,:(,"['hosoek', 'chocamo', 'precisamo', 'date']",hosoek chocamo precisamo date,1
1882,1030897860731125761,"@aimorenoclaudio Com esse esquema tático que favorece NeyGaroto , Coutinho e William, nunca vai ser convocado. O Pikachu tem um perfil que o Tite não aprova na seleção. #Fato",Sat Aug 18 19:22:57 +0000 2018,#fato,"['aimorenoclaudio', 'esquema', 'tatico', 'favorec', 'neygaroto', 'coutinho', 'william', 'nunca', 'vai', 'ser', 'convocado', 'pikachu', 'perfil', 'tite', 'nao', 'aprova', 'selecao', 'fato']",aimorenoclaudio esquema tatico favorec neygaroto coutinho william nunca vai ser convocado pikachu perfil tite nao aprova selecao fato,2
1883,1049152064096546817,Não vou dar unfollow pq como eu já disse não sou de fazer isso mas to esperando q façam isso já pensam de mim de tal forma :),Mon Oct 08 04:18:39 +0000 2018,:),"['nao', 'vou', 'dar', 'unfollow', 'pq', 'ja', 'diss', 'nao', 'fazer', 'to', 'esperando', 'q', 'facam', 'ja', 'pensam', 'mim', 'tal', 'forma']",nao vou dar unfollow pq ja diss nao fazer to esperando q facam ja pensam mim tal forma,1
1884,1044632626290716673,Mudanças nos #RecibosVerdes a ter em conta já em #janeiro https://t.co/6tT89LyMO1 #Trabalho #SegurançaSocial #EconomiaPessoal,Tue Sep 25 17:00:01 +0000 2018,#trabalho,"['mudanca', 'recibosverd', 'ter', 'conta', 'ja', 'janeiro', 'trabalho', 'segurancasoci', 'economiapesso']",mudanca recibosverd ter conta ja janeiro trabalho segurancasoci economiapesso,2
1885,1047468213251002368,"@mat_bonfim ""mimimi"" e ""kkkkk"" que vocabulário rico o seu :)",Wed Oct 03 12:47:37 +0000 2018,:),"['mat', 'bonfim', 'mimimi', 'kkkkk', 'vocabulario', 'rico']",mat bonfim mimimi kkkkk vocabulario rico,1
1886,1053283864674734080,"Você tá procurando #trabalho? O Geração conversou com vários jovens pra saber como estão as #vagas de #empregos em Minas. O que fazer para mudar esta situação? Sábado, 19h, na tv @tvalmg. Ou aqui https://t.co/1aEvYigAci. @obs_juventude @levantepopular @jovemnerd @jovemcientista https://t.co/0Y0q20ER9P",Fri Oct 19 13:56:57 +0000 2018,#trabalho,"['voce', 'ta', 'procurando', 'trabalho', 'geracao', 'convers', 'vario', 'joven', 'pra', 'saber', 'estao', 'vaga', 'emprego', 'mina', 'fazer', 'mudar', 'situacao', 'sabado', 'h', 'tv', 'tvalmg', 'aqui', 'ob', 'juventud', 'levantepopular', 'jovemnerd', 'jovemcientista']",voce ta procurando trabalho geracao convers vario joven pra saber estao vaga emprego mina fazer mudar situacao sabado h tv tvalmg aqui ob juventud levantepopular jovemnerd jovemcientista,2
1887,1040411998150963201,Avianca Brasil inaugura nova loja em Guarulhos. Leia mais em: https://t.co/TUJLyrmGHN #Avianca #AviancaBrasil #Notícia #Aviação #Passageiro #Viagem #Loja #Guarulhos #GRU #SãoPaulo #Brasil @Avianca @AviancaBrasil,Fri Sep 14 01:28:44 +0000 2018,#noticia,"['avianca', 'brasil', 'inaugura', 'nova', 'loja', 'guarulho', 'leia', 'avianca', 'aviancabrasil', 'noticia', 'aviacao', 'passageiro', 'viagem', 'loja', 'guarulho', 'gru', 'saopaulo', 'brasil', 'avianca', 'aviancabrasil']",avianca brasil inaugura nova loja guarulho leia avianca aviancabrasil noticia aviacao passageiro viagem loja guarulho gru saopaulo brasil avianca aviancabrasil,2
1888,1049313064108085254,pena não me ter despedido delaa ::(,Mon Oct 08 14:58:24 +0000 2018,:(,"['pena', 'nao', 'ter', 'despedido', 'delaa']",pena nao ter despedido delaa,0
1889,1030537372256137216,Pra quem tem RESTAURANTES e AFINS.....Segue a DICA TOP de 2018 !!! #restaurante #empresarios #dicasfit #novidade https://t.co/ZBReGEHVSn,Fri Aug 17 19:30:30 +0000 2018,#novidade,"['pra', 'restaurant', 'afin', 'segu', 'dica', 'top', 'restaurant', 'empresario', 'dicasfit', 'novidad']",pra restaurant afin segu dica top restaurant empresario dicasfit novidad,2
1890,1049156820101677058,"@viniciuszero18 @Vanessa27128890 @aakkari @jairbolsonaro @Haddad_Fernando Leia de novo o que eu escrevi e tente interpretar, claramente vc não entendeu. ......e dizem que não há ódio, falta de respeito respeito,intolerância :)",Mon Oct 08 04:37:32 +0000 2018,:),"['viniciuszero', 'vanessa', 'aakkari', 'jairbolsonaro', 'haddad', 'fernando', 'leia', 'novo', 'escrevi', 'tent', 'interpretar', 'clarament', 'vc', 'nao', 'entendeu', 'dizem', 'nao', 'ha', 'odio', 'falta', 'respeito', 'respeito', 'intolerancia']",viniciuszero vanessa aakkari jairbolsonaro haddad fernando leia novo escrevi tent interpretar clarament vc nao entendeu dizem nao ha odio falta respeito respeito intolerancia,1
1891,1052548447079948288,#DoriaNuncaMais Veja o que é #FATO ou #FAKE na entrevista de João Doria ao SP2 https://t.co/GAMHdJEbHQ,Wed Oct 17 13:14:39 +0000 2018,#fato,"['dorianuncamai', 'veja', 'fato', 'fake', 'entrevista', 'joao', 'doria', 'sp']",dorianuncamai veja fato fake entrevista joao doria sp,2
1892,1046765668585156608,"@cherryeolsx aaa naaao :((( tenho certeza que vc é lindx, mas se nao estava confortável com isso, eu te entendo",Mon Oct 01 14:15:58 +0000 2018,:(,"['cherryeolsx', 'aaa', 'naaao', 'certeza', 'vc', 'lindx', 'nao', 'confortavel', 'entendo']",cherryeolsx aaa naaao certeza vc lindx nao confortavel entendo,0
1893,1047510124691181568,"por ex, se ele quiser modificar algo, precisa passar pelo senado e/ou camara, onde haverão discussões e votações, podendo vetar algumas ideias absurdas que existem por ai. entao, escolham bem seus candidatos para TUDO, não só pra presidente :)",Wed Oct 03 15:34:10 +0000 2018,:),"['ex', 'quiser', 'modificar', 'algo', 'precisa', 'passar', 'senado', 'camara', 'ond', 'haverao', 'discusso', 'votaco', 'podendo', 'vetar', 'alguma', 'ideia', 'absurda', 'existem', 'ai', 'entao', 'escolham', 'bem', 'candidato', 'tudo', 'nao', 'so', 'pra', 'president']",ex quiser modificar algo precisa passar senado camara ond haverao discusso votaco podendo vetar alguma ideia absurda existem ai entao escolham bem candidato tudo nao so pra president,1
1894,1046935295839690752,O controlador de tráfego que perdeu a vida ao ajudar avião a decolar durante desastre na Indonésia https://t.co/GSqf76ygiM #G1 https://t.co/Opf1nwI5sa,Tue Oct 02 01:30:00 +0000 2018,g1,"['controlador', 'trafego', 'perdeu', 'vida', 'ajudar', 'aviao', 'decolar', 'durant', 'desastr', 'indonesia', 'g']",controlador trafego perdeu vida ajudar aviao decolar durant desastr indonesia g,2
1895,1049310000617873408,bar :( : e5a1c677-f1e7-462d-8829-d8172ba4f176,Mon Oct 08 14:46:14 +0000 2018,:(,"['bar', 'eac', 'fe', 'd', 'dbaf']",bar eac fe d dbaf,0
1896,1049756386043879424,&gt;@EstadaoInter Polícia da Bulgária prende suspeito de assassinato de jornalista https://t.co/48zJWweRNo,Tue Oct 09 20:20:00 +0000 2018,estadao,"['gt', 'estadaoint', 'policia', 'bulgaria', 'prend', 'suspeito', 'assassinato', 'jornalista']",gt estadaoint policia bulgaria prend suspeito assassinato jornalista,2
1897,1046949796131614720,"eu faria ""tudo"" pra comer feijão de coco :(((",Tue Oct 02 02:27:37 +0000 2018,:(,"['faria', 'tudo', 'pra', 'comer', 'feijao', 'coco']",faria tudo pra comer feijao coco,1
1898,1046920411928236037,"@babyxtaehyung aaaaa meu deus, eu to em semana de prova :( mas eu vou ver se eu consigo descer!!!!!💝💖💞💝💞💗💓💖💖💕",Tue Oct 02 00:30:51 +0000 2018,:(,"['babyxtaehyung', 'aaaaa', 'deu', 'to', 'semana', 'prova', 'vou', 'ver', 'consigo', 'descer']",babyxtaehyung aaaaa deu to semana prova vou ver consigo descer,0
1899,1046797817841405953,os dedinhos :(,Mon Oct 01 16:23:42 +0000 2018,:(,['dedinho'],dedinho,1
1900,1035543864705208326,@jordanaalv Se tá em promoção fica mais gostosa #fato,Fri Aug 31 15:04:31 +0000 2018,#fato,"['jordanaalv', 'ta', 'promocao', 'fica', 'gostosa', 'fato']",jordanaalv ta promocao fica gostosa fato,2
1901,1033405805092122625,Eu Perturbando meu namorado /Quando meu namorado me perturba..😂😂😂😂😂😂😂😂 #Fato https://t.co/9jSq5Ky1tK,Sat Aug 25 17:28:38 +0000 2018,#fato,"['perturbando', 'namorado', 'namorado', 'perturba', 'fato']",perturbando namorado namorado perturba fato,2
1902,1047556966795685889,@considerstion A verdade já apareceu. Ele já foi inocentado 2x diante dessa acusação. :),Wed Oct 03 18:40:18 +0000 2018,:),"['considerst', 'verdad', 'ja', 'apareceu', 'ja', 'inocentado', 'x', 'diant', 'dessa', 'acusacao']",considerst verdad ja apareceu ja inocentado x diant dessa acusacao,1
1903,1050716094552596481,Bom diaaaa! Bom feriado pra vocês! :),Fri Oct 12 11:53:32 +0000 2018,:),"['bom', 'diaaaa', 'bom', 'feriado', 'pra', 'vox']",bom diaaaa bom feriado pra vox,1
1904,1033687738351083521,@SgtSerra Isso é #FATO !!!!!,Sun Aug 26 12:08:56 +0000 2018,#fato,"['sgtserra', 'fato']",sgtserra fato,2
1905,1049259663919865856,infelizmente n teremos esse lindo feat :((( https://t.co/CK2pwyoBMT,Mon Oct 08 11:26:12 +0000 2018,:(,"['infelizment', 'n', 'lindo', 'feat']",infelizment n lindo feat,0
1906,1049284225567006720,"@Greicy_Franca Se você não entende o perigo do seu candidato quando ele caga racismo pela boca. Culpa pretos por conta da escravidão e o quanto isso é nocivo pro meu povo, você não vai entender muito medo. Não é unido quando tem gente igual eu morrendo porque confundem com bandidos :(",Mon Oct 08 13:03:48 +0000 2018,:(,"['greici', 'franca', 'voce', 'nao', 'entend', 'perigo', 'candidato', 'caga', 'racismo', 'boca', 'culpa', 'preto', 'conta', 'escravidao', 'quanto', 'nocivo', 'pro', 'povo', 'voce', 'nao', 'vai', 'entend', 'medo', 'nao', 'unido', 'gent', 'igual', 'morrendo', 'porqu', 'confundem', 'bandido']",greici franca voce nao entend perigo candidato caga racismo boca culpa preto conta escravidao quanto nocivo pro povo voce nao vai entend medo nao unido gent igual morrendo porqu confundem bandido,1
1907,1049299733741621248,Vball or taekwondo? :((,Mon Oct 08 14:05:26 +0000 2018,:(,"['vball', 'or', 'taekwondo']",vball or taekwondo,1
1908,1045448980237348865,"Bastidores do debate entre presidenciáveis teve Nosferatu, Otávio Mesquita e presente de Cabo Daciolo; assista https://t.co/QWzbZIDNFB",Thu Sep 27 23:03:55 +0000 2018,estadao,"['bastidor', 'debat', 'presidenciavei', 'nosferatu', 'otavio', 'mesquita', 'present', 'cabo', 'daciolo', 'assista']",bastidor debat presidenciavei nosferatu otavio mesquita present cabo daciolo assista,2
1909,1039181755201343488,Battlefield V | Última história de guerra aborda a ideologia nazista Leia aqui: https://t.co/xMf2c7LzUL #manualdosgames #mdg #game #noticia #battlefieldV https://t.co/l88i9dTbRr,Mon Sep 10 16:00:12 +0000 2018,#noticia,"['battlefield', 'v', 'ultima', 'historia', 'guerra', 'aborda', 'ideologia', 'nazista', 'leia', 'aqui', 'manualdosgam', 'mdg', 'game', 'noticia', 'battlefieldv']",battlefield v ultima historia guerra aborda ideologia nazista leia aqui manualdosgam mdg game noticia battlefieldv,2
1910,1046750516061986816,Dasar bocil :((,Mon Oct 01 13:15:45 +0000 2018,:(,"['dasar', 'bocil']",dasar bocil,1
1911,1049266161152606208,"Sinto falta das nossas idiotices, e conexão me sinto incompleto :(..",Mon Oct 08 11:52:01 +0000 2018,:(,"['sinto', 'falta', 'idiotic', 'conexao', 'sinto', 'incompleto']",sinto falta idiotic conexao sinto incompleto,0
1912,1045460110569611266,Sinceramente eu perdi meu último porto seguro :),Thu Sep 27 23:48:08 +0000 2018,:),"['sincerament', 'perdi', 'ultimo', 'porto', 'seguro']",sincerament perdi ultimo porto seguro,1
1913,1049139849930985473,nem tudo está perdido :) https://t.co/v9scLCHoQz,Mon Oct 08 03:30:06 +0000 2018,:),"['tudo', 'perdido']",tudo perdido,1
1914,1046930198158041089,Twitter tá sumindo com um monte de seguidores :(,Tue Oct 02 01:09:44 +0000 2018,:(,"['twitter', 'ta', 'sumindo', 'mont', 'seguidor']",twitter ta sumindo mont seguidor,1
1915,1050324116828549120,Bom dia á todos! 🍀 #fe #amor #eu #bomdia #euposso #job #trabalho #trabalhoemequipe em Agência Sagarana https://t.co/o5EKRqvDcz,Thu Oct 11 09:55:58 +0000 2018,#trabalho,"['bom', 'dia', 'todo', 'fe', 'amor', 'bomdia', 'euposso', 'job', 'trabalho', 'trabalhoemequip', 'agencia', 'sagarana']",bom dia todo fe amor bomdia euposso job trabalho trabalhoemequip agencia sagarana,2
1916,1046240966124982272,Aquela chata continuou mas tiraram a Fatinha aaaaaa :(,Sun Sep 30 03:30:59 +0000 2018,:(,"['chata', 'continu', 'tiraram', 'fatinha', 'aaaaaa']",chata continu tiraram fatinha aaaaaa,0
1917,1047141656133173248,Polícia apura maus tratos em 'racha' de charretes na Raposo Tavares https://t.co/2DZUzWftIU,Tue Oct 02 15:10:00 +0000 2018,estadao,"['policia', 'apura', 'mau', 'trato', 'racha', 'charret', 'raposo', 'tavar']",policia apura mau trato racha charret raposo tavar,2
1918,1046950890656210945,"@SrRizoto vontade não faltaaaaaaa, pena q sp é fora de mão :(",Tue Oct 02 02:31:58 +0000 2018,:(,"['srrizoto', 'vontad', 'nao', 'faltaaaaaaa', 'pena', 'q', 'sp', 'mao']",srrizoto vontad nao faltaaaaaaa pena q sp mao,0
1919,1046940227758116864,@eliatori0 eu to tao nervoso vendo essas pesquisas que sla bicho :(,Tue Oct 02 01:49:36 +0000 2018,:(,"['eliatori', 'to', 'tao', 'nervoso', 'vendo', 'pesquisa', 'sla', 'bicho']",eliatori to tao nervoso vendo pesquisa sla bicho,0
1920,1037399970876293120,Câmara aprova Funrural para todo país e amplia gasto em R$ 17 bi #Folha https://t.co/vft6RkqZ0g,Wed Sep 05 18:00:01 +0000 2018,folha,"['camara', 'aprova', 'funrur', 'todo', 'pai', 'amplia', 'gasto', 'r', 'bi', 'folha']",camara aprova funrur todo pai amplia gasto r bi folha,2
1921,1047476199579164672,"@eaiyago @nanda_pitard @Gabriel51685649 Moro aqui, teve muito mais gente do que essa foto, isso foi só uma parte :)",Wed Oct 03 13:19:21 +0000 2018,:),"['eaiyago', 'nanda', 'pitard', 'gabriel', 'moro', 'aqui', 'gent', 'foto', 'so', 'part']",eaiyago nanda pitard gabriel moro aqui gent foto so part,1
1922,1045467887123746817,"Refleti muito, pensei tanto q já tava cogitando ir num psicólogo, pensamentos muito longe e estranhos. Evolui pra caramba e nem chegou o final do ano. Enfim, estou genuinamente FELIZ comigo, não to completa, mas sinto q tudo isso já é suficiente. :)))))",Fri Sep 28 00:19:02 +0000 2018,:),"['refleti', 'pensei', 'tanto', 'q', 'ja', 'tava', 'cogitando', 'ir', 'psicologo', 'pensamento', 'long', 'estranho', 'evolui', 'pra', 'caramba', 'chegou', 'final', 'ano', 'enfim', 'genuinament', 'feliz', 'comigo', 'nao', 'to', 'completa', 'sinto', 'q', 'tudo', 'ja', 'suficient']",refleti pensei tanto q ja tava cogitando ir psicologo pensamento long estranho evolui pra caramba chegou final ano enfim genuinament feliz comigo nao to completa sinto q tudo ja suficient,0
1923,1049313015512948736,"@dualitybts simmm sou mto sensível, eu sou de peixes amg :(",Mon Oct 08 14:58:12 +0000 2018,:(,"['dualitybt', 'simmm', 'mto', 'sensivel', 'peix', 'amg']",dualitybt simmm mto sensivel peix amg,0
1924,1046969112122073094,@napaulices aaaaaa poxa mas eu já tava sentindo algo estranho há um tempo :( vc sabia @maricarolchan ?,Tue Oct 02 03:44:22 +0000 2018,:(,"['napaulic', 'aaaaaa', 'poxa', 'ja', 'tava', 'sentindo', 'algo', 'estranho', 'ha', 'tempo', 'vc', 'sabia', 'maricarolchan']",napaulic aaaaaa poxa ja tava sentindo algo estranho ha tempo vc sabia maricarolchan,0
1925,1049308991300558848,10min de intervalo passo aqui na fila da cantina no emir e ainda não consigo comprar nada :),Mon Oct 08 14:42:13 +0000 2018,:),"['min', 'intervalo', 'passo', 'aqui', 'filum', 'cantina', 'emir', 'ainda', 'nao', 'consigo', 'comprar', 'nada']",min intervalo passo aqui filum cantina emir ainda nao consigo comprar nada,1
1926,1045334233940668416,"Aos que problematizam o Cabo Daciolo: Se ele fosse um perigo real, Bonoro estaria mais preocupado com ele do que com perder no segundo turno pro PT. Fiquem tranquilos que ele deve desaparecer ainda nesta eleição. Carpe diem. :)",Thu Sep 27 15:27:57 +0000 2018,:),"['problematizam', 'cabo', 'daciolo', 'perigo', 'real', 'bonoro', 'estaria', 'preocupado', 'perder', 'segundo', 'turno', 'pro', 'pt', 'fiquem', 'tranquilo', 'deve', 'desaparec', 'ainda', 'nesta', 'eleicao', 'carp', 'diem']",problematizam cabo daciolo perigo real bonoro estaria preocupado perder segundo turno pro pt fiquem tranquilo deve desaparec ainda nesta eleicao carp diem,2
1927,1049108135410130944,"Parabéns bia, votei em você :D @Biakicis",Mon Oct 08 01:24:05 +0000 2018,:),"['paraben', 'bia', 'votei', 'voce', 'd', 'biakici']",paraben bia votei voce d biakici,1
1928,1046246063949139968,ai meu deus eu amo tanto a isa a gente precisa se ver mais :((((,Sun Sep 30 03:51:14 +0000 2018,:(,"['ai', 'deu', 'amo', 'tanto', 'isa', 'gent', 'precisa', 'ver']",ai deu amo tanto isa gent precisa ver,0
1929,1048206419361779712,"Evento realiza-se no dia 9, na Casa da Música, e no palco vai estar o Moon, cadeirão dotado de sistema de som com que a Horizon 47 venceu este ano o nosso Prémio. :) https://t.co/5iTgc1vd4g",Fri Oct 05 13:40:59 +0000 2018,:),"['evento', 'realiza', 'dia', 'casa', 'musica', 'palco', 'vai', 'estar', 'moon', 'cadeirao', 'dotado', 'sistema', 'som', 'horizon', 'venceu', 'ano', 'premio']",evento realiza dia casa musica palco vai estar moon cadeirao dotado sistema som horizon venceu ano premio,2
1930,1047504040295374854,@condeandre por isso eu digo: você tem tanta sorte que sou seu amigo! :),Wed Oct 03 15:09:59 +0000 2018,:),"['condeandr', 'digo', 'voce', 'tanta', 'sort', 'amigo']",condeandr digo voce tanta sort amigo,1
1931,1049233178756505600,so0o0o tired :((,Mon Oct 08 09:40:58 +0000 2018,:(,"['sooo', 'tire']",sooo tire,1
1932,1046227876998205440,bar :-( : d8bfe6fc-3d98-421d-a25e-62e61ae796b5,Sun Sep 30 02:38:58 +0000 2018,:(,"['bar', 'dbfefc', 'd', 'd', 'ae', 'eaeb']",bar dbfefc d d ae eaeb,0
1933,1049282033296572416,@Antoniormb_ Não estarei :(,Mon Oct 08 12:55:06 +0000 2018,:(,"['antoniormb', 'nao', 'estarei']",antoniormb nao estarei,1
1934,1046799192180629504,@haneul_1107k @BTS_twt Eu nunca gostei dessa piada por causa do significado da música :( (Jimin ♡),Mon Oct 01 16:29:10 +0000 2018,:(,"['haneul', 'k', 'bt', 'twt', 'nunca', 'gostei', 'dessa', 'piada', 'causa', 'significado', 'musica', 'jimin']",haneul k bt twt nunca gostei dessa piada causa significado musica jimin,0
1935,1032685580637925376,"Bem-vinda a Vitrine de Goiás, taniabulhoes! #Novidade #FlamboyantPiso3 em Flamboyant Shopping Center https://t.co/FcnVBdB5tV",Thu Aug 23 17:46:43 +0000 2018,#novidade,"['bem', 'vinda', 'vitrin', 'goia', 'taniabulho', 'novidad', 'flamboyantpiso', 'flamboy', 'shop', 'center']",bem vinda vitrin goia taniabulho novidad flamboyantpiso flamboy shop center,2
1936,1047028494130135040,@NaoInviabilize olha a notícia boa. :),Tue Oct 02 07:40:20 +0000 2018,:),"['naoinviabil', 'olha', 'noticia', 'boa']",naoinviabil olha noticia boa,1
1937,1045509647732551680,@DUDAM_e Bah preciso voltar a usar o meu snap :),Fri Sep 28 03:04:59 +0000 2018,:),"['dudam', 'bah', 'preciso', 'voltar', 'usar', 'snap']",dudam bah preciso voltar usar snap,0
1938,1046247008279965696,eu te amo demais meu amorzinho :( https://t.co/VyPJA1vHYW,Sun Sep 30 03:54:59 +0000 2018,:(,"['amo', 'demai', 'amorzinho']",amo demai amorzinho,0
1939,1039886610643464192,Bases militares se preparam para chegada de furacão nos EUA https://t.co/N5fP7vXEaV,Wed Sep 12 14:41:02 +0000 2018,folha,"['base', 'militar', 'preparam', 'chegada', 'furacao', 'eua']",base militar preparam chegada furacao eua,2
1940,1030510863860551680,Brasil urgente começa daqui a pouco! Fique ligado nas últimas informações do que acontece no brasil. #brasilurgente #noticia #informação #bandbrasilia #juntosnaband https://t.co/VUuDOZr6Pa,Fri Aug 17 17:45:10 +0000 2018,#noticia,"['brasil', 'urgent', 'comeca', 'daqui', 'pouco', 'fiqu', 'ligado', 'ultima', 'informaco', 'acontec', 'brasil', 'brasilurgent', 'noticia', 'informacao', 'bandbrasilia', 'juntosnaband']",brasil urgent comeca daqui pouco fiqu ligado ultima informaco acontec brasil brasilurgent noticia informacao bandbrasilia juntosnaband,2
1941,1045524508713603073,@alegaules @csmoneytrade Parabéns Gaules :D,Fri Sep 28 04:04:02 +0000 2018,:),"['alegaul', 'csmoneytrad', 'paraben', 'gaul', 'd']",alegaul csmoneytrad paraben gaul d,1
1942,1046742688501043200,sonhei com a vovó :(,Mon Oct 01 12:44:39 +0000 2018,:(,"['sonhei', 'vovo']",sonhei vovo,1
1943,1039675718333030404,"Folha e Spotify lançam 'Eleição na Chapa', podcast diário sobre a corrida eleitoral https://t.co/cRnAbkUAjt",Wed Sep 12 00:43:02 +0000 2018,folha,"['folha', 'spotifi', 'lancam', 'eleicao', 'chapa', 'podcast', 'diario', 'sobr', 'corrida', 'eleitor']",folha spotifi lancam eleicao chapa podcast diario sobr corrida eleitor,2
1944,1045241636371009536,CAPA: Voto útil não decola; Ciro e Marina atacam Haddad. Veja mais: https://t.co/XmQ9z7zeP0 #estadao https://t.co/v8bhI8RaZR,Thu Sep 27 09:20:00 +0000 2018,estadao,"['capa', 'voto', 'util', 'nao', 'decola', 'ciro', 'marina', 'atacam', 'haddad', 'veja', 'estadao']",capa voto util nao decola ciro marina atacam haddad veja estadao,2
1945,1042813033322635265,"Clique no link e veja o vídeo completo! O Funciona Assim do #G1 esclarece uma falsa informação que circula há muito tempo: se mais da metade dos eleitores votar nulo, a eleição vai ser suspensa? Não! Veja os detalhes https://t.co/tGR4DXEdCY https://t.co/6BrzNwAUZf",Thu Sep 20 16:29:36 +0000 2018,g1,"['cliqu', 'link', 'veja', 'video', 'completo', 'funciona', 'assim', 'g', 'esclarec', 'falsa', 'informacao', 'circula', 'ha', 'tempo', 'metad', 'eleitor', 'votar', 'nulo', 'eleicao', 'vai', 'ser', 'suspensa', 'nao', 'veja', 'detalh']",cliqu link veja video completo funciona assim g esclarec falsa informacao circula ha tempo metad eleitor votar nulo eleicao vai ser suspensa nao veja detalh,2
1946,1049160288082296832,"pouco me importa a opinião alheia, faço o que eu bem entender e doa a quem doer :)",Mon Oct 08 04:51:19 +0000 2018,:),"['pouco', 'importa', 'opiniao', 'alheia', 'faco', 'bem', 'entend', 'doa', 'doer']",pouco importa opiniao alheia faco bem entend doa doer,1
1947,1046233317241180160,Namora? — não :( https://t.co/9zaz3iVg9U,Sun Sep 30 03:00:35 +0000 2018,:(,"['namora', 'nao']",namora nao,1
1948,1045341023524851713,"Tá a procura de alguém? — Nao, tô bem tranquila :) https://t.co/OajKZ9XK2t",Thu Sep 27 15:54:56 +0000 2018,:),"['ta', 'procura', 'alguem', 'nao', 'to', 'bem', 'tranquila']",ta procura alguem nao to bem tranquila,0
1949,1047503518540562432,@karenlurod Oi! O Tucuman é isso msm q tu falou mas é um time raçudo. Nao desiste nunca. Tu tbm curte futebol moça!? :),Wed Oct 03 15:07:55 +0000 2018,:),"['karenlurod', 'oi', 'tucuman', 'msm', 'q', 'falou', 'time', 'racudo', 'nao', 'desist', 'nunca', 'tbm', 'curt', 'futebol', 'moca']",karenlurod oi tucuman msm q falou time racudo nao desist nunca tbm curt futebol moca,1
